FullName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg
snacks mandm mars,440.25,5.995,15.6675,69.1275,34.620000000000005,2.35,17.75,0.04075,0.065,0.15000000000000002,2.8649999999999998,5.25,1.1804999999999999,0.1895,0.11725,773.75,0.10775,1.015,23.0,0.37875,87.5,1.425,0.5349999999999999
snacks nutri grain fruit and nut bar,403.0,9.38,10.93,66.72,32.45,7.5,267.0,0.612,1.16,0.2,3.72,203.0,6.442,0.616,0.465,65.0,0.436,5.65,105.0,1.441,290.0,11.3,3.28
snacks sunkist,342.0,0.6,1.0,82.7,0.0,7.7,0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snacks bagel chips,451.0,12.34,15.14,66.36,6.02,4.1,0.0,0.117,0.0,0.0,0.81,220.0,7.66,0.337,0.523,24.0,0.167,5.05,39.0,0.672,131.0,36.2,1.0
snacks banana chips,519.0,2.3,33.6,58.4,35.34,7.7,4.0,0.26,0.0,6.3,0.24,14.0,0.71,0.017,0.085,18.0,0.205,1.25,76.0,1.56,56.0,1.5,0.75
snacks beef jerky,410.0,33.2,25.6,11.0,9.0,1.8,0.0,0.179,0.99,0.0,0.49,134.0,1.732,0.142,0.154,20.0,0.227,5.42,51.0,0.111,407.0,10.7,8.11
snacks beef sticks,550.0,21.5,49.6,5.4,0.0,0.0,13.0,0.205,1.0,6.8,0.0,0.0,4.54,0.436,0.141,68.0,0.13,3.4,21.0,0.086,180.0,0.0,2.42
snacks brown rice chips,384.0,8.2,2.8,81.5,0.6,4.2,0.0,0.15,0.0,0.0,6.54,21.0,7.806,0.165,0.061,11.0,0.445,1.49,131.0,3.73,360.0,24.6,3.0
snacks candy bits,415.0,0.0,7.5,86.9,65.0,0.2,1.0,0.069,0.76,180.0,0.6,10.0,0.173,0.343,0.079,500.0,0.021,0.19,23.0,0.021,190.0,6.0,0.86
snacks candy rolls,359.0,0.46,6.53,74.64,39.15,3.3,0.0,0.026,0.0,260.8,0.41,2.0,0.1,0.025,0.015,430.0,0.114,0.56,9.0,0.082,18.0,1.2,0.19
snacks corn cakes,387.0,8.1,2.4,83.4,11.735,0.95,41.0,0.14,0.0,0.0,0.0,19.0,5.15,0.05,0.25,19.0,0.42,1.4,114.0,1.815,157.0,9.9,2.0
snacks corn based,533.5,6.484999999999999,31.678749999999997,57.79125,1.5574999999999999,2.7750000000000004,11.625,0.146,0.12,0.9,2.5725,87.75,3.1632500000000006,0.229625,0.192125,83.75,0.116875,2.40375,46.5,0.290375,143.625,6.325000000000001,0.725
snacks cornnuts,436.0,9.0,14.3,71.7,0.0,8.4,17.0,0.187,0.0,0.4,0.0,0.0,1.507,0.142,0.35,17.0,0.136,1.7,109.0,0.487,283.0,0.0,1.88
snacks crisped rice bar,431.0,6.05,16.95,68.8,0.0,2.9000000000000004,0.0,1.2345,0.0,5.75,0.0,70.0,12.342500000000001,1.0495,0.9265,47.5,0.27849999999999997,6.324999999999999,59.5,1.3,150.5,4.85,3.075
snacks fruit leather,373.0,0.1,3.5,85.2,0.0,3.5,0.0,0.3,0.0,120.0,0.0,0.0,0.1,0.1,0.043,18.0,0.171,0.75,14.0,0.0,24.0,3.2,0.19
snacks granola bar,429.6666666666667,9.751666666666665,13.975,66.08916666666667,32.48666666666667,5.8500000000000005,83.08333333333333,0.4459166666666667,0.3391666666666666,1.9333333333333338,3.352499999999999,119.75,2.185583333333333,0.2235,0.29816666666666675,154.66666666666666,0.36116666666666664,2.8775,93.16666666666667,1.0630833333333334,208.5,11.108333333333333,1.8125
snacks granola bars,450.2,8.081333333333331,19.422666666666665,65.23333333333333,9.784666666666668,4.213333333333333,17.866666666666667,0.12486666666666667,0.15066666666666667,0.19333333333333333,1.0946666666666665,28.333333333333332,1.9329333333333334,0.1856,0.2066,98.8,0.3149333333333333,2.5453333333333332,76.53333333333333,1.3076,214.26666666666668,12.466666666666667,1.5300000000000002
snacks granola bites,451.0,7.17,17.5,66.27,30.0,5.7,2.0,0.143,0.07,0.2,2.51,38.0,2.318,0.146,0.199,41.0,0.247,1.56,69.0,1.682,216.0,20.0,1.92
snacks oriental mix,506.0,17.31,25.58,51.62,3.0,13.2,0.0,0.072,0.0,0.3,5.6,38.0,3.081,0.141,0.311,54.0,0.134,2.44,118.0,1.273,262.0,8.1,2.66
snacks pita chips,457.0,11.79,15.2,68.26,4.76,3.8,0.0,0.109,0.0,0.0,6.93,215.0,7.043,0.307,0.56,17.0,0.141,4.59,37.0,0.656,124.0,33.1,0.96
snacks plantain chips,531.0,2.28,29.59,63.84,0.92,3.5,69.0,0.46,0.0,32.1,5.04,35.0,0.802,0.04,0.065,9.0,0.198,0.97,71.0,0.276,78.0,0.4,0.37
snacks popcorn,456.3333333333333,9.187499999999998,17.9175,67.56166666666667,8.670833333333334,9.775,7.75,0.18508333333333335,0.045000000000000005,0.12500000000000003,1.2366666666666666,17.75,2.14975,0.13508333333333333,0.12266666666666666,26.416666666666668,0.2838333333333333,2.5125000000000006,108.66666666666667,0.6751666666666666,252.0,6.308333333333333,2.6258333333333335
snacks pork skins,541.0,59.599999999999994,31.55,0.8,0.0,0.0,38.5,0.0895,0.385,1.0,0.265,15.5,2.452,0.3575,0.0915,36.5,0.22199999999999998,0.96,5.5,0.07150000000000001,152.5,20.5,0.635
snacks potato chips,480.1764705882353,6.771764705882354,25.357058823529414,59.2070588235294,1.2105882352941175,4.629411764705882,21.647058823529413,0.5224117647058824,0.058823529411764705,29.082352941176477,2.9599999999999995,38.23529411764706,4.241941176470588,0.12735294117647059,0.2511764705882353,44.76470588235294,0.2435294117647059,1.5658823529411765,61.470588235294116,0.3909411764705883,173.1764705882353,5.329411764705882,1.013529411764706
snacks potato sticks,522.0,6.7,34.4,53.3,0.22,3.4,0.0,0.32,0.0,47.3,9.11,40.0,4.785,0.116,0.096,18.0,0.315,2.27,64.0,0.423,172.0,8.1,0.99
snacks pretzels,391.0,9.323333333333334,5.456666666666667,78.365,7.203333333333333,3.6500000000000004,0.0,0.1445,0.0,0.6,0.24,104.66666666666667,3.6156666666666664,0.2743333333333333,0.29733333333333334,39.5,0.255,2.8249999999999997,34.166666666666664,1.600833333333333,122.83333333333333,6.05,0.8583333333333333
snacks rice cakes,386.3,8.309999999999999,3.4200000000000004,80.75,0.176,2.75,0.0,0.1434,0.0,0.6,0.248,18.4,7.2893,0.1268,0.0635,14.0,0.40939999999999993,1.5310000000000001,136.8,4.6915,367.0,15.02,2.728
snacks sesame sticks,541.0,10.9,36.7,46.5,0.095,1.4,2.0,0.086,0.0,0.0,1.925,22.0,1.552,0.063,0.123,170.0,0.406,0.74,45.0,0.904,138.0,17.1,1.17
snacks soy chips or crisps,385.0,26.5,7.35,53.15,1.8,3.5,0.0,0.513,0.0,0.0,1.01,240.0,2.978,0.349,0.333,171.0,2.456,5.2,170.0,2.039,7.0,12.1,1.5
snacks sweet potato chips,532.0,2.94,32.35,56.82,8.82,8.8,1184.0,0.535,0.0,0.0,9.82,37.0,2.088,0.161,0.088,59.0,0.412,2.12,65.0,1.349,145.0,2.1,0.53
snacks taro chips,498.0,2.3,24.9,68.1,3.82,7.2,7.0,0.438,0.0,5.0,11.34,20.0,0.515,0.029,0.174,60.0,0.28,1.2,84.0,0.001,131.0,1.8,0.38
snacks tortilla chips,461.7,8.198,18.552,67.24699999999999,1.16,5.26,12.0,0.22269999999999998,0.11000000000000001,0.9199999999999999,2.3890000000000002,26.0,1.3244,0.1884,0.18659999999999996,145.8,0.16950000000000004,2.1759999999999997,95.2,0.29389999999999994,261.1,8.71,1.4819999999999998
snacks trail mix,466.8,12.459999999999999,27.940000000000005,49.040000000000006,4.776,1.0,3.4,0.28819999999999996,0.0,2.6000000000000005,1.6800000000000002,60.2,3.9432,0.19180000000000003,0.43999999999999995,86.2,0.8371999999999999,3.104,146.8,1.0316,330.0,3.08,2.7780000000000005
snacks vegetable chips,495.0,4.725,26.555,59.2,6.895,7.800000000000001,53.0,0.5375000000000001,0.0,8.5,6.5,51.5,2.2675,0.095,0.18,65.5,0.3325,1.595,69.5,0.74,164.0,2.1,0.825
snacks yucca cassava chips,515.0,1.34,25.91,69.23,3.36,3.7,0.0,0.13,0.0,0.0,2.78,0.0,1.197,0.027,0.05,52.0,0.115,0.72,46.0,0.282,99.0,4.9,0.85
tortilla chips low fat,415.0,11.0,5.7,80.0,0.67,5.3,5.0,0.18,0.0,0.2,0.77,16.0,0.42,0.28,0.22,159.0,0.11,1.6,97.0,0.0,318.0,15.7,1.15
tortilla chips yellow,497.0,6.62,22.33,67.38,1.21,4.7,8.0,0.202,0.0,0.0,2.97,22.0,1.498,0.043,0.13,104.0,0.105,1.32,84.0,0.357,234.0,8.4,1.46
campbell's 25% less sodium chicken noodle soup,49.0,2.9,1.29,6.3,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.6,9.0,0.0,35.0,0.0,0.2
campbell's 25% less sodium cream of mushroom soup,89.0,1.61,6.45,6.45,0.81,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's 98% fat free broccoli cheese soup,56.0,1.61,1.21,9.68,2.42,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47
campbell's 98% fat free cream of broccoli soup,56.0,1.61,1.61,8.06,0.81,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's 98% fat free cream of celery soup,56.0,0.81,2.42,7.26,0.81,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's 98% fat free cream of chicken soup,55.0,1.8,2.02,7.46,0.5,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.23,6.0,0.0,23.0,0.0,0.17
campbell's 98% fat free cream of mushroom soup,53.0,1.1,1.98,7.63,0.25,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.31,21.0,0.0,27.0,0.0,0.18
campbell's cheddar cheese soup,84.0,0.8,3.92,11.44,3.73,2.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.15,12.0,0.0,33.0,0.0,0.15
campbell's chicken with rice soup,68.0,1.84,1.64,11.28,0.23,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.25,10.0,0.0,42.0,0.0,0.18
campbell's cream of chicken soup,103.0,1.76,7.98,6.03,0.33,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.27,4.0,0.0,28.0,0.0,0.14
campbell's cream of chicken with herbs soup,65.0,1.61,3.23,7.26,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's cream of mushroom soup,81.0,1.29,5.5,6.59,0.4,0.6,0.0,0.018,0.0,0.5,0.58,0.0,0.363,0.017,0.01,8.0,0.024,0.16,3.0,0.036,19.0,2.9,0.11
campbell's cream of mushroom with roasted garlic soup,56.0,1.61,2.02,8.06,0.81,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's cream of potato soup,71.0,1.51,1.35,13.25,1.44,1.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.34,13.0,0.0,41.0,0.0,0.15
campbell's homestyle chicken noodle soup,51.0,2.36,1.28,7.53,1.11,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.38,8.0,0.0,43.0,0.0,0.15
campbell's red and white,47.0,2.37,1.53,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.027,0.69,8.0,0.1,38.0,0.0,0.28
campbell's tomato soup,71.0,1.46,0.44,15.22,8.23,1.1,0.0,0.0,0.0,4.8,0.0,0.0,0.858,0.015,0.042,13.0,0.05,0.59,14.0,0.138,31.0,3.0,0.18
campbell's vegetable beef soup,65.0,3.79,0.26,11.8,1.7,2.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.6,5.0,0.0,20.0,0.0,0.64
campbell's chunky classic chicken noodle soup,47.0,3.41,1.3,5.41,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352,0.023,0.017,11.0,0.025,0.34,7.0,0.058,35.0,5.7,0.18
campbell's chunky creamy chicken and dumplings soup,66.0,2.32,3.19,7.09,1.09,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.49,18.0,0.0,36.0,0.0,0.28
campbell's chunky healthy request chicken noodle soup,41.0,2.97,0.97,5.88,1.12,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.34,8.0,0.0,36.0,0.0,0.47
campbell's chunky new england clam chowder,81.0,2.46,3.85,9.01,0.0,1.2,0.0,0.0,0.0,0.4,0.0,0.0,0.47,0.015,0.015,12.0,0.033,0.55,11.0,0.069,40.0,3.0,0.27
campbell's chunky microwavable bowls beef with country vegetables soup,61.0,4.08,1.22,8.57,1.22,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky microwavable bowls chicken and dumplings soup,78.0,3.27,3.67,7.35,0.82,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's chunky microwavable bowls classic chicken noodle,45.0,2.45,1.22,5.71,1.22,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's chunky microwavable bowls grilled chicken and sausage gumbo,57.0,2.86,1.63,7.35,2.04,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
campbell's chunky microwavable bowls new england clam chowder,82.0,2.45,4.9,6.94,0.41,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0
campbell's chunky microwavable bowls old fashioned vegetable beef soup,41.0,2.86,0.61,5.71,1.63,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky microwavable bowls sirloin burger with country vegetables soup,57.0,3.27,1.43,7.35,1.63,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups baked potato with cheddar and bacon bits soup,78.0,2.04,3.67,9.39,1.25,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups baked potato with steak and cheese soup,82.0,3.27,4.08,8.57,1.22,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups beef rib roast with potatoes and herbs soup,44.0,2.86,0.41,6.94,2.45,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups beef with country vegetables soup,53.0,3.27,1.22,7.35,1.63,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups beef with white and wild rice soup,57.0,3.27,0.61,9.8,2.04,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups chicken broccoli cheese and potato soup,86.0,2.86,4.49,8.16,2.45,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups chicken corn chowder,82.0,2.86,4.08,8.16,1.22,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups fajita chicken with rice and beans soup,53.0,2.86,0.61,9.39,2.86,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups firehouse   hot and spicy beef and bean chili,95.0,6.12,3.27,10.2,2.86,2.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups grilled chicken and sausage gumbo soup,57.0,2.86,1.22,8.57,1.63,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups grilled chicken with vegetables and pasta soup,41.0,2.45,1.02,5.71,0.82,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups grilled sirloin steak with hearty vegetables soup,51.0,3.27,0.82,7.76,1.63,1.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups grilled steak  steak chili with beans,81.0,6.53,1.22,11.02,3.67,2.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups healthy request microwavable bowls,51.0,2.86,1.12,7.145,1.02,0.6000000000000001,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups healthy request new england clam chowder,53.0,2.04,1.22,8.16,0.82,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups healthy request vegetable soup,49.0,1.63,0.41,9.8,3.27,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups hearty bean 'n' ham soup,74.0,4.49,0.82,12.24,2.04,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups hearty beef barley soup,65.0,3.67,0.82,10.61,2.04,1.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups hearty chicken with vegetables soup,45.0,2.45,0.82,6.94,1.22,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups manhattan clam chowder,52.0,2.04,1.43,7.76,1.63,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups old fashioned potato ham chowder,78.0,2.45,4.49,6.94,0.41,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups old fashioned vegetable beef soup,49.0,3.16,1.23,6.24,1.15,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.016,0.015,17.0,0.027,0.54,10.0,0.07,48.0,3.0,0.59
campbell's chunky soups roadhouse   beef and bean chili,95.0,6.12,3.27,10.2,2.86,2.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups salisbury steak with mushrooms and onions soup,57.0,2.86,1.84,7.76,2.45,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups savory chicken with white and wild rice soup,45.0,2.86,0.82,7.35,0.41,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups savory pot roast soup,49.0,2.86,0.41,8.16,1.63,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups savory vegetable soup,44.0,1.22,0.41,8.98,2.45,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups slow roasted beef with mushrooms soup,48.0,3.27,0.61,7.35,2.04,1.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups split pea 'n' ham soup,78.0,4.9,1.02,12.24,2.04,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0
campbell's chunky soups steak 'n' potato soup,49.0,3.27,0.82,7.35,0.41,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's healthy request chicken noodle soup,47.0,2.4,1.3,6.51,0.89,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.69,5.0,0.0,25.0,0.0,0.2
campbell's healthy request cream of chicken soup,50.0,3.0,1.5,7.5,0.8,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2,6.0,0.0,31.0,0.0,0.07
campbell's healthy request cream of mushroom soup,55.0,1.29,1.7,8.6,1.79,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.3,13.0,0.0,56.0,0.0,0.07
campbell's healthy request homestyle chicken noodle soup,51.0,2.7,1.0,7.8,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.4,6.0,0.0,69.0,0.0,0.2
campbell's homestyle microwaveable bowls healthy request italian wedding soup,41.0,2.45,1.02,5.31,1.63,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's homestyle microwaveable bowls healthy request mexican style tortilla,53.0,2.86,1.02,7.76,1.22,1.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
campbell's low sodium soups chicken broth,10.0,1.01,0.34,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's low sodium soups chicken with noodles soup,52.0,3.93,1.48,5.57,1.31,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
campbell's low sodium soups cream of mushroom soup,54.0,1.01,2.68,6.38,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's red and white 25% less sodium tomato soup,73.0,1.61,0.0,16.13,9.68,0.8,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's red and white bean with bacon soup,125.0,6.25,2.34,19.53,3.13,6.3,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
campbell's red and white beef broth,12.0,2.42,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's red and white beef consomme,16.0,3.23,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's red and white beef noodle soup,56.0,3.17,1.59,6.35,0.79,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0
campbell's red and white beef with vegetables and barley soup,71.0,3.97,1.19,11.9,1.59,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0
campbell's red and white beefy mushroom soup,40.0,2.38,1.59,4.76,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's red and white broccoli cheese soup,81.0,1.61,3.63,9.68,2.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47
campbell's red and white chicken alphabet soup,56.0,2.38,1.19,9.52,0.79,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken barley with mushrooms soup,71.0,3.17,1.19,12.7,1.59,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken broth,16.0,0.81,0.81,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken gumbo soup,48.0,1.59,0.79,7.94,1.59,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken noodleo's soup,71.0,2.38,1.98,11.9,1.59,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken vegetable soup,63.0,2.38,0.79,11.9,2.38,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken won ton soup,40.0,2.38,0.79,6.35,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
campbell's red and white chicken and dumplings soup,56.0,2.38,1.98,7.94,0.79,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
