,Item,Footprint,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,Cluster_ID
271,beef grass fed,4.375,0.17166666666666666,0.35778039744021556,0.0771,0.0,0.0,0.0,0.0,0.45315315315315313,0.022816901408450708,0.0,0.04538216560509554,0.00608,0.21944761904761909,0.03390243902439025,0.007847707847707849,0.0017926246301953463,0.023485120114736465,0.11851851851851852,0.10144927536231883,0.001101830794462844,0.030588049320265574,0.09097938144329897,0.33719008264462813,23
272,beef ground,2.6625,0.24320105822222224,0.4146337551364095,0.12855476189999998,0.00018797719725995588,0.0,0.0,0.003078817733716475,0.3381810378378378,0.03638832998591549,0.0,0.02164846831210191,0.0052266666668800005,0.2078294784761905,0.04229965146341464,0.006615606682206683,0.0030852655197521773,0.029187795625672284,0.1616696061111111,0.10340464685990337,0.0013365567081619863,0.03184138024027822,0.1037800687113402,0.49669421487603305,10
273,beef loin,2.14,0.20244444444444443,0.4279532952172448,0.087332,0.0006687565308254964,0.0,0.0,0.0028735632183908046,0.5434474477477478,0.04251643192957747,0.0,0.024904458598726115,0.00333653333312,0.21967034921904763,0.06601300804878049,0.010308210256410258,0.002117004325183076,0.029735866977411256,0.15762139919753088,0.08991948468599033,0.0005397037469779127,0.036197702608283276,0.13216494845360824,0.39761983471074386,23
274,beef plate,2.14,0.2536111111111111,0.42303805995284605,0.134025,0.0,0.0,0.0,0.0,0.36486486486486486,0.05630281690140845,0.0,0.01711783439490446,0.00464,0.15322857142857144,0.04695121951219513,0.01616161616161616,0.001835306169009521,0.03262818214413768,0.16728395061728396,0.11714975845410627,0.0,0.035607018653177364,0.09922680412371133,0.5349173553719009,10
275,beef plate steak,2.0,0.2544444444444444,0.4061201864264061,0.1470833333,0.000798212005108557,0.0,0.0,0.0038713282250957856,0.3990990990990991,0.06466549295774647,0.0,0.018444798248407644,0.00317333333312,0.20152539683809526,0.1256300812195122,0.014406889355089358,0.0011239471887163639,0.05164634887056293,0.19912551438271608,0.107487922705314,0.01667727228292071,0.025825956370534305,0.14849656355670102,0.5460743801652893,21
276,beef rib,19.302,0.3305105105555555,0.3809113086897945,0.2236567568,0.0005616902124695229,0.0,0.0,0.0007378067720306514,0.3454346234234234,0.0329253901830986,0.0,0.017645033598726115,0.00434162162176,0.17175238095238096,0.04304878048780488,0.012129612121212122,0.0023232599779378135,0.027962167802079597,0.1282699366049383,0.10014362188405797,0.00123191896913095,0.0285351744388239,0.11774171077319587,0.4156131338016529,10
277,beef rib eye,0.937942857,0.2340740741111111,0.42882002913438866,0.1134,0.0,0.0,0.0,0.0,0.4459459459459459,0.026103286380281688,0.0,0.04723991512738853,0.0049066666668800005,0.2308825396952381,0.03601626024390244,0.011965811965811967,0.0029592533572137063,0.027967013266403728,0.11090534981481483,0.10789049917874395,0.0012371433868295372,0.03119401411634524,0.1307560137628866,0.4206611570247934,10
278,beef rib eye roast,5.05,0.2877777777777778,0.4344335916133378,0.17295000000000002,0.0,0.0,0.0,0.004789272030651341,0.4592342342342342,0.030880281690140843,0.0,0.01552547770700637,0.0041600000000000005,0.20311111112380956,0.0724186992682927,0.013532763480963482,0.001849533348045159,0.029341460380064535,0.1320473251234568,0.10950080516908213,0.00949120908557184,0.026003793866582362,0.1509879725257732,0.5099862258677686,10
279,beef rib eye steak,5.8,0.2601851852222222,0.4142879196699225,0.1509041667,0.00015480474863578312,0.0,0.0,0.0041107918266283525,0.45093843873873873,0.02946596243661972,0.0,0.011942675159235668,0.0036533333331200003,0.20282857142857144,0.07213414634146342,0.013824138772338774,0.0020060323242662207,0.02902772785944783,0.14094650203703704,0.1119162641062802,0.007103909069563074,0.02579961006955422,0.1530498281958763,0.4959366390909091,10
280,beef rib eye steak roast,7.507337123,0.2267592592222222,0.3385539462782081,0.1375666667,0.0,0.0,0.0,0.0033524904214559384,0.39849849819819816,0.02546948356338028,0.0,0.022956475636942673,0.00202666666688,0.18713968255238095,0.061605690975609764,0.015371665423465426,0.0014227179604155884,0.025218118680530654,0.1136831275925926,0.09822866342995168,0.00810908807861096,0.022460217088207397,0.11567869417525772,0.40303030305785126,10
281,beef ribeye  petite roast filet,11.95,0.14666666666666667,0.3821151902997642,0.04556666667,0.0008514261349123419,0.0,0.0,0.0019157088122605363,0.5606606603603603,0.04150234742253522,0.0,0.0,0.00256,0.21875555554285717,0.046991870000000005,0.010308210256410258,0.0008536307762834982,0.03238914772319828,0.13827160493827162,0.12560386473429952,0.0,0.03609442511855833,0.12285223365979381,0.45922865016528924,23
282,beef ribeye cap steak,7.878611111,0.23462962966666667,0.3743965421017177,0.12955,0.017125275745965403,0.0,0.0,0.0019157088122605363,0.3465465468468468,0.04288732394366197,0.0,0.0,0.00288,0.14033015874285715,0.06414634146341465,0.013675213675213677,0.0011097200091685477,0.050914306202940116,0.18086419753086422,0.11835748792270531,0.0,0.03427653071451154,0.148024055,0.7352617080165289,21
283,beef ribeye filet,17.73375,0.2196296296666667,0.48562928039744013,0.09023333333,0.0026316807964704516,0.0,0.0,0.0015964240105363985,0.47147147117117105,0.04605633802816902,0.0,0.0,0.0044800000000000005,0.20655238095238096,0.07292682926829269,0.010722610722610725,0.001024356931540198,0.040396797059878094,0.18703703703703703,0.13365539454106282,0.0,0.040309832437559284,0.1786941580927835,0.7008264462809918,21
