FullName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg
coffeecake cinnamon with crumb topping,397.5,5.9750000000000005,17.05,55.975,18.012500000000003,1.75,27.0,0.037,0.125,0.25,0.08,80.5,1.6455,0.15725,0.2005,98.0,0.15475,1.505,20.25,0.4055,171.75,12.5,0.6025
coffeecake creme filled with chocolate frosting,331.0,5.0,10.8,53.8,0.0,2.0,37.0,0.041,0.2,0.1,0.0,58.0,0.84,0.074,0.08,38.0,0.07,0.51,15.0,0.19,75.0,14.4,0.44
coffeecake fruit,311.0,5.2,10.2,51.5,0.0,2.5,7.0,0.037,0.02,0.8,0.0,67.0,2.573,0.19,0.037,45.0,0.03,2.43,17.0,0.24,118.0,16.5,0.65
cookie butter or sugar,503.0,4.1,23.5,68.83,33.8,1.9,0.0,0.026,0.03,0.0,1.81,94.0,2.1,0.19,0.34,19.0,0.365,2.44,13.0,0.0,74.0,9.0,0.2
cookie chocolate,507.0,4.5,24.2,67.87,32.0,2.3,0.0,0.023,0.02,0.0,2.79,92.0,2.5,0.19,0.29,15.0,0.267,3.0,25.0,0.0,75.0,11.8,0.3
cookie vanilla with caramel,489.0,3.5,25.8,64.1,35.8,4.4,6.0,0.05,0.04,0.2,2.42,42.0,1.2,0.12,0.14,40.0,0.38,3.2,30.0,0.227,76.0,9.4,0.5
cookies animal,509.0,3.0,24.1,70.09,41.1,0.9,0.0,0.014,0.0,0.0,0.93,94.0,1.7,0.15,0.28,6.0,0.052,1.57,7.0,0.0,5.0,11.3,0.24
cookies animal crackers includes arrowroot,446.0,6.9,13.8,74.1,23.3,1.1,0.0,0.022,0.05,0.0,0.12,165.0,3.47,0.326,0.35,43.0,0.157,2.75,18.0,0.423,114.0,7.0,0.64
cookies brownies,415.2,4.134,16.496000000000002,66.536,15.068,3.4799999999999995,39.4,0.0446,0.05,0.12,0.148,62.0,1.4532,0.1836,0.1756,23.4,0.2184,1.918,31.8,0.2533999999999999,86.2,7.06,0.5860000000000001
cookies butter,467.0,6.1,18.8,68.9,10.12,0.8,162.5,0.036,0.36,0.0,0.29,65.5,1.755,0.203,0.218,29.0,0.2,1.255,12.0,0.17,102.0,4.2,0.38
cookies chocolate chip,473.4,4.888,22.763,65.07199999999999,18.069,1.69,30.5,0.0433,0.035,0.05,0.609,66.7,1.869,0.1954999999999999,0.2044,27.1,0.2633,2.8880000000000003,35.1,0.4786,87.5,5.090000000000001,0.6489999999999999
cookies chocolate sandwich,467.8,4.1160000000000005,21.08,69.95400000000001,39.432,3.56,0.8,0.024,0.022,0.0,1.852,80.4,2.4238,0.2115999999999999,0.2442,34.0,0.2788,6.194,34.6,0.3944,103.6,6.68,0.634
cookies chocolate wafers,433.0,6.6,14.2,72.7,37.43,3.4,3.0,0.051,0.09,0.0,0.72,75.0,2.858,0.266,0.203,31.0,0.463,4.01,53.0,0.696,132.0,5.7,1.09
cookies coconut macaroon,460.0,3.02,22.55,61.22,45.16,5.1,0.0,0.096,0.0,0.0,0.19,3.0,0.22,0.06,0.02,5.0,0.269,0.82,29.0,0.0,68.0,6.8,0.73
cookies fig bars,348.0,3.7,7.3,70.9,46.36,4.6,9.0,0.075,0.09,0.3,0.65,53.0,1.874,0.217,0.158,64.0,0.147,2.9,27.0,0.343,62.0,3.3,0.39
cookies fortune,378.0,4.2,2.7,84.0,45.42,1.6,1.0,0.013,0.01,0.0,0.03,105.0,1.84,0.13,0.182,12.0,0.06,1.44,7.0,0.19,35.0,2.9,0.17
cookies fudge,349.0,5.0,3.7,78.3,0.0,2.8,0.0,0.031,0.08,0.1,0.0,67.0,1.203,0.194,0.226,34.0,0.291,2.48,32.0,0.322,83.0,3.6,0.55
cookies gingersnaps,416.0,5.6,9.8,76.9,19.92,2.2,0.0,0.098,0.0,0.0,0.97,145.0,3.235,0.293,0.2,77.0,0.305,6.4,49.0,1.555,83.0,5.1,0.55
cookies graham crackers,438.6666666666667,5.466666666666668,14.036666666666669,74.13333333333333,28.336666666666662,3.766666666666667,0.6666666666666666,0.126,0.0333333333333333,0.0333333333333333,1.12,112.33333333333331,3.3190000000000004,0.2343333333333333,0.3293333333333333,184.0,0.1869999999999999,2.9566666666666666,37.333333333333336,0.4943333333333333,145.0,17.033333333333335,0.7733333333333333
cookies ladyfingers,364.0,10.6,9.1,59.7,12.695,1.0,85.0,0.122,0.75,1.85,0.315,90.5,2.104,0.428,0.284,47.0,0.095,3.58,12.0,0.24,173.0,10.55,1.14
cookies marshmallow,421.0,4.0,16.9,67.7,44.8,2.0,1.0,0.062,0.17,0.1,0.14,37.0,0.784,0.208,0.093,46.0,0.262,2.53,36.0,0.285,97.0,4.4,0.65
cookies molasses,430.0,5.6,12.8,73.8,17.6,1.0,0.0,0.104,0.0,0.0,0.11,146.0,3.031,0.264,0.355,74.0,0.373,6.43,52.0,1.257,95.0,5.6,0.45
cookies oatmeal,443.375,6.0375,18.0,66.39999999999999,7.03875,1.7125,40.375,0.0545,0.0325,0.2375,0.2225,60.375,1.86075,0.180625,0.251,59.625,0.202,2.69125,34.125,0.862,147.5,10.9125,0.7075
cookies oatmeal sandwich,398.0,2.61,18.29,55.62,31.36,2.6,1.0,0.046,0.01,0.0,2.21,56.0,1.146,0.111,0.236,0.0,0.137,1.88,35.0,0.824,94.0,6.8,0.67
cookies peanut butter,481.5,8.476666666666667,25.925,55.77833333333333,4.763333333333333,1.5833333333333333,29.0,0.0918333333333333,0.0383333333333333,0.0166666666666666,1.1733333333333331,90.66666666666669,3.8855,0.1958333333333333,0.2295,50.66666666666666,0.1553333333333333,1.88,40.333333333333336,0.405,166.0,8.7,0.785
cookies peanut butter sandwich,506.5,9.4,27.55,58.2,17.72,0.95,0.5,0.1085,0.12,0.05,0.935,81.0,4.4990000000000006,0.2055,0.3355,48.0,0.252,2.575,50.0,0.8085,171.0,5.6,1.045
cookies raisin,401.0,4.1,13.6,68.0,47.56,1.2,2.0,0.052,0.03,0.4,2.22,48.0,1.967,0.206,0.216,46.0,0.413,2.29,21.0,0.305,83.0,2.8,0.32
cookies shortbread,528.0,5.135,29.36,61.04,10.825,1.55,0.5,0.0455,0.005,0.0,1.22,113.0,2.878,0.267,0.3229999999999999,21.5,0.121,2.705,16.0,0.505,75.5,4.7,0.5349999999999999
cookies sugar,464.0,4.987500000000001,21.3825,63.54,28.16,1.05,67.0,0.035,0.0925,0.05,1.5099999999999998,77.0,2.55225,0.18425,0.22825,51.5,0.05875,2.065,10.0,0.305,136.25,8.1,0.3399999999999999
cookies vanilla wafers,457.0,4.65,17.299999999999997,72.35,18.75,1.95,4.0,0.0485,0.085,0.0,0.115,82.0,3.041,0.2645,0.318,36.5,0.112,2.295,13.0,0.323,84.0,11.3,0.345
crackers cheese,468.0,10.33,20.87833333333333,59.76666666666667,4.0200000000000005,3.2833333333333337,11.166666666666666,0.2058333333333333,0.3283333333333333,0.4333333333333333,1.635,190.0,5.398833333333335,0.4686666666666667,0.5946666666666667,103.5,0.2046666666666666,3.793333333333333,39.16666666666666,0.5045,233.33333333333331,17.8,1.1116666666666666
crackers cream,474.0,7.1,19.935,64.715,9.89,2.4,0.0,0.0325,0.63,0.0,0.795,126.5,2.54,0.12,0.149,380.0,0.112,7.01,26.5,0.8115,99.0,4.75,2.385
crackers matzo,382.0,11.35,2.225,79.575,0.0725,5.65,5.0,0.10975,0.1025,0.075,0.015,84.5,4.81825,0.40425,0.5245,28.0,0.1612499999999999,3.7200000000000006,53.25,1.3925,157.75,44.05,1.1875
crackers melba toast,385.75,12.175,3.0249999999999995,76.725,0.235,7.000000000000001,0.0,0.09625,0.0,0.0,0.1075,180.75,4.50675,0.28225,0.4302499999999999,76.75,0.311,3.895000000000001,53.25,1.0154999999999998,185.0,32.125,1.72
crackers milk,455.0,7.6,15.8,69.7,16.44,1.9,16.0,0.037,0.08,0.2,1.22,142.0,4.43,0.418,0.538,172.0,0.227,3.58,22.0,0.552,303.0,15.9,0.67
crackers multigrain,482.0,7.1,20.4,67.6,12.0,3.5,0.0,0.117,0.0,0.0,1.75,143.0,3.4,0.28,0.52,14.0,0.151,2.59,29.0,0.0,292.0,26.1,0.98
crackers rusk toast,407.0,13.5,7.2,72.3,0.0,0.0,12.0,0.047,0.18,0.0,0.0,103.0,4.625,0.399,0.404,27.0,0.245,2.72,36.0,0.439,153.0,20.1,1.1
crackers rye,398.6666666666667,9.266666666666666,10.8,71.66666666666667,0.3366666666666666,15.8,8.0,0.179,0.04,0.1999999999999999,0.2666666666666666,74.66666666666667,2.5416666666666665,0.3353333333333333,0.4516666666666666,102.0,0.3506666666666667,3.81,88.0,2.790666666666666,326.6666666666667,25.7,2.0166666666666666
crackers saltines,411.5,9.085,8.24,74.0975,0.65,2.1500000000000004,0.0,0.099,0.0225,0.0,0.6075,182.75,5.15625,0.402,0.53975,65.0,0.1915,5.8475,37.0,0.916,131.25,13.4,0.9975
crackers saltines includes oyster,418.0,9.46,8.64,74.05,1.29,2.8,1.0,0.086,0.09,0.0,1.15,216.0,6.442,0.487,0.702,19.0,0.139,5.57,23.0,0.686,102.0,10.3,0.69
crackers snack,433.0,14.25,13.35,64.35,2.35,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.155,5.66,39.0,0.625,145.0,0.0,1.17
crackers standard snack type,489.2,8.42,23.042,62.15,6.816,2.6,3.6,0.0986,0.022,0.02,2.048,114.8,4.5466,0.3992,0.4157999999999999,149.0,0.184,3.288,36.6,0.6073999999999999,302.4,10.86,0.806
crackers wheat,472.8,9.708000000000002,20.414,63.830000000000005,8.706,4.459999999999999,4.2,0.1856,0.052,0.3,0.6459999999999999,99.6,4.6336,0.2925999999999999,0.4322,119.0,0.206,3.47,54.6,1.4482,301.8,20.020000000000003,1.334
crackers whole wheat,428.6666666666667,10.24,12.973333333333334,71.22333333333331,0.9266666666666667,10.566666666666668,0.0,0.1883333333333333,0.0,0.0,1.1166666666666667,28.666666666666668,4.791333333333333,0.0476666666666666,0.1893333333333333,41.66666666666666,0.437,3.3266666666666667,109.66666666666669,2.228,330.0,12.966666666666669,2.59
cream puff eclair,334.0,4.41,18.52,37.43,22.05,0.9,23.0,0.041,0.17,0.0,0.95,100.0,1.908,0.241,0.263,35.0,0.06,0.95,10.0,0.224,71.0,15.5,0.45
cream puff shell prepared from recipe,362.0,9.0,25.9,22.8,0.43,0.8,278.0,0.075,0.39,0.0,2.81,75.0,1.567,0.36,0.206,36.0,0.051,2.02,12.0,0.211,119.0,24.0,0.73
croissants apple,254.0,7.4,8.7,37.1,0.0,2.5,94.0,0.032,0.2,0.5,0.0,88.0,1.6,0.164,0.232,30.0,0.04,1.1,13.0,0.21,58.0,19.0,1.03
croissants butter,406.0,8.2,21.0,45.8,11.26,2.6,206.0,0.058,0.16,0.2,0.84,130.0,2.188,0.241,0.388,37.0,0.08,2.03,16.0,0.33,105.0,22.7,0.75
croissants cheese,414.0,9.2,20.9,47.0,11.35,2.6,204.0,0.073,0.32,0.2,1.44,103.0,2.16,0.325,0.523,53.0,0.1,2.15,24.0,0.34,130.0,26.8,0.94
croutons plain,407.0,11.9,6.6,73.5,0.0,5.1,0.0,0.026,0.0,0.0,0.0,209.0,5.439,0.272,0.623,76.0,0.163,4.08,31.0,0.5,115.0,37.5,0.89
croutons seasoned,465.0,10.8,18.3,63.5,4.41,5.0,7.0,0.083,0.14,0.0,0.4,151.0,4.646,0.421,0.506,96.0,0.168,2.82,42.0,0.514,140.0,28.8,0.94
danish pastry cheese,374.0,8.0,21.9,37.2,6.95,1.0,35.0,0.04,0.2,0.1,0.35,85.0,2.0,0.26,0.19,35.0,0.089,1.8,15.0,0.351,108.0,18.9,0.7
danish pastry cinnamon,403.0,7.0,22.4,44.6,9.89,1.25,5.0,0.038,0.1,0.15,0.195,62.5,1.9835,0.1815,0.24,71.0,0.1,1.37,19.0,0.362,107.0,8.5,0.72
danish pastry fruit,371.0,5.4,18.5,47.8,13.765,1.9,18.5,0.0414999999999999,0.11,3.9,0.17,42.0,1.3805,0.156,0.164,46.0,0.065,1.26,15.0,0.253,89.0,7.4,0.54
danish pastry lemon,371.0,5.4,18.5,47.8,0.0,1.9,53.0,0.04,0.09,3.9,0.0,16.0,0.769,0.092,0.065,46.0,0.065,0.75,15.0,0.253,89.0,0.0,0.54
danish pastry nut includes almond,430.0,7.1,25.2,45.7,25.87,2.0,9.0,0.104,0.21,1.7,0.82,122.0,2.3,0.24,0.22,94.0,0.195,1.8,32.0,0.845,110.0,14.2,0.87
danish pastry raspberry,371.0,5.4,18.5,47.8,0.0,1.9,60.0,0.04,0.09,3.9,0.0,16.0,0.769,0.092,0.065,46.0,0.065,0.75,15.0,0.253,89.0,0.0,0.54
doughnuts cake type,432.25,4.984999999999999,23.245,51.6475,19.18,1.825,5.75,0.032,0.125,0.375,1.055,92.25,1.6205,0.1735,0.20775,84.25,0.1604999999999999,2.465,24.5,0.41925,187.25,7.65,0.6224999999999999
english muffins mixed grain,255.0,9.9,1.9,50.3,0.88,3.0,0.0,0.103,0.0,0.0,0.0,95.0,3.505,0.307,0.374,213.0,0.254,3.29,48.0,0.823,162.0,27.7,1.05
english muffins mixed grain includes granola,235.0,9.1,1.8,46.3,0.81,2.8,0.0,0.038,0.0,0.0,0.0,112.0,3.583,0.313,0.43,196.0,0.243,3.02,41.0,0.604,81.0,25.5,1.39
english muffins plain,240.4,8.458,1.822,46.964,1.4,2.88,0.0,0.0499999999999999,0.042,0.72,0.1339999999999999,97.2,3.2152000000000003,0.2238,0.3644,127.6,0.1364,2.5860000000000003,23.0,0.4412,119.6,9.74,0.91
english muffins raisin cinnamon,276.0,8.87,2.21,55.04,13.34,3.0,0.0,0.062,0.0,1.4,0.36,131.0,4.285,0.245,0.518,139.0,0.175,4.9,28.0,0.72,108.0,24.3,1.0
english muffins raisin cinnamon includes apple cinnamon,240.0,7.91,1.8,48.1,14.76,2.6,0.0,0.066,0.0,1.3,0.31,112.0,3.67,0.215,0.412,114.0,0.16,4.5,23.0,0.575,91.0,21.6,0.97
english muffins wheat,233.0,9.05,2.05,46.75,1.63,4.8,0.0,0.0925,0.0,0.0,0.47,80.0,3.3195,0.289,0.403,185.5,0.1555,2.995,39.5,1.0605,116.0,30.5,1.145
english muffins whole wheat,212.0,9.2,2.2,42.25,8.44,7.0,0.0,0.161,0.0,0.0,0.425,47.0,3.373,0.1385,0.2804999999999999,276.5,0.2185,2.555,74.0,1.868,294.5,42.05,1.67
focaccia italian flatbread,249.0,8.77,7.89,35.82,1.75,1.8,0.0,0.113,0.0,0.0,1.42,175.0,3.67,0.301,0.47,35.0,0.091,3.16,20.0,0.364,128.0,15.9,1.33
french toast frozen,213.0,7.4,6.1,32.1,0.0,1.1,54.0,0.496,1.68,0.3,0.0,72.0,2.722,0.381,0.277,107.0,0.084,2.21,17.0,0.245,139.0,16.7,0.77
french toast prepared from recipe,229.0,7.7,10.8,25.0,0.0,0.0,124.0,0.074,0.31,0.3,0.0,57.0,1.628,0.321,0.204,100.0,0.058,1.67,17.0,0.188,117.0,20.1,0.67
girl scouts caramel dulce de leche cookies,520.0,5.1,27.1,64.8,29.6,1.3,0.0,0.02,0.0,0.0,0.0,0.0,2.8,0.25,0.37,0.0,0.0,2.3,11.0,0.0,58.0,0.0,0.4
girl scouts do si dos cookies,478.0,8.1,21.4,66.0,31.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.15,0.26,0.0,0.0,3.4,0.0,0.0,31.0,0.0,0.0
girl scouts thank u berry munch cookies,491.0,4.6,21.6,70.0,28.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.21,0.31,0.0,0.0,2.3,2.0,0.0,42.0,0.0,0.0
girl scouts thin mints cookies,502.0,4.5,24.2,67.3,32.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.19,0.29,0.0,0.0,3.0,25.0,0.0,75.0,0.0,0.3
garlic bread frozen,350.0,8.36,16.61,41.72,3.69,2.5,13.0,0.083,0.08,0.2,1.18,221.0,4.142,0.184,0.462,27.0,0.108,3.05,23.0,0.441,87.0,16.6,0.87
hush puppies prepared from recipe,337.0,7.7,13.5,46.0,2.03,2.8,41.0,0.102,0.19,0.2,1.26,137.0,2.782,0.332,0.352,278.0,0.066,3.04,24.0,0.22,189.0,15.8,0.66
ice cream cones cake or wafer type,417.0,8.1,6.9,79.0,6.0,3.0,0.0,0.03,0.0,0.0,0.78,291.0,4.427,0.354,0.25,25.0,0.204,3.6,26.0,0.572,97.0,4.8,0.67
ice cream cones sugar,402.0,7.9,3.8,84.1,25.66,1.7,0.0,0.052,0.0,0.0,0.07,236.0,5.066,0.405,0.511,44.0,0.268,4.43,31.0,0.732,103.0,4.8,0.75
kraft stove top stuffing mix chicken flavor,381.0,12.6,4.1,73.1,10.1,2.5,0.0,0.0,0.0,3.3,0.0,0.0,3.84,0.29,0.39,63.0,0.0,4.32,0.0,0.0,129.0,0.0,0.0
leavening agents baking powder,67.0,0.0666666666666666,0.1333333333333333,32.9,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5857.333333333333,0.0139999999999999,10.153333333333334,31.666666666666668,0.1483333333333333,6326.0,0.2,0.25
leavening agents baking soda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
leavening agents cream of tartar,258.0,0.0,0.0,61.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.195,3.72,2.0,0.205,5.0,0.2,0.42
leavening agents yeast,215.0,24.42,4.755,29.66,0.0,17.5,0.0,0.965,0.04,0.2,0.0,1562.5,26.25,2.565,6.4350000000000005,24.5,0.292,2.71,47.0,0.256,486.5,8.0,8.955
mission foods mission flour tortillas,287.0,8.7,6.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0
muffin blueberry,255.0,4.23,4.22,50.05,27.05,4.2,10.0,0.042,0.16,0.9,0.39,73.0,1.375,0.175,0.163,35.0,0.08,2.0,10.0,0.785,125.0,9.8,1.27
muffins blueberry,319.8,4.794,9.944,52.94,16.4,1.2399999999999998,51.0,0.044,0.066,0.9399999999999998,0.704,68.6,1.888,0.2504,0.2232,55.6,0.0804,1.2479999999999998,13.2,0.375,152.4,12.94,0.422
muffins corn,322.0,6.425000000000001,10.55,50.55,4.445,1.85,27.75,0.0827499999999999,0.11,0.1,0.2,93.75,2.2075,0.3205,0.28375,106.75,0.12325,2.2075,22.5,0.2605,249.0,14.749999999999998,0.545
muffins oat bran,270.0,7.0,7.4,48.3,8.22,4.6,0.0,0.161,0.01,0.0,0.66,139.0,0.42,0.095,0.262,63.0,0.33,4.2,157.0,2.63,376.0,11.0,1.84
muffins plain,296.0,6.9,11.4,41.4,0.0,2.7,40.0,0.042,0.15,0.3,0.0,78.0,2.308,0.301,0.284,200.0,0.069,2.39,17.0,0.296,153.0,18.0,0.56
muffins wheat bran,354.5,6.3,10.7,64.25,11.535,4.1,28.0,0.1689999999999999,0.01,0.0,0.49,87.0,3.6585,0.2835,0.282,37.5,0.16,3.215,54.0,1.5495,382.0,19.15,0.97
nabisco nabisco grahams crackers,424.0,6.99,10.0,76.2,23.0,3.4,0.0,0.1,0.0,0.0,0.0,0.0,3.78,0.24,0.228,79.0,0.03,4.13,59.0,0.0,202.0,0.0,1.94
nabisco nabisco oreo crunchies,476.0,4.78,21.5,70.23,36.0,3.2,0.0,0.032,0.02,0.0,0.0,0.0,1.845,0.165,0.122,24.0,0.27,4.9,48.0,0.0,103.0,0.0,1.23
nabisco nabisco ritz crackers,492.0,7.23,23.21,63.51,8.14,2.3,0.0,0.06,0.0,0.0,3.49,111.0,4.88,0.265,0.442,154.0,0.124,4.47,19.0,0.54,273.0,4.6,0.61
pancakes blueberry,222.0,6.1,9.2,29.0,0.0,0.0,50.0,0.049,0.2,2.2,0.0,53.0,1.524,0.272,0.195,206.0,0.055,1.72,16.0,0.237,151.0,14.0,0.54
pancakes buckwheat,340.0,10.9,2.7,71.3,7.21,8.5,0.0,0.438,0.0,0.0,0.48,66.0,4.095,0.249,0.542,476.0,0.415,4.73,190.0,1.656,913.0,13.1,2.55
pancakes buttermilk,227.0,6.8,9.3,28.7,0.0,0.0,30.0,0.045,0.18,0.4,0.0,56.0,1.577,0.292,0.204,157.0,0.052,1.7,15.0,0.203,139.0,15.1,0.62
pancakes plain,267.1428571428572,7.251428571428571,4.475714285714285,48.82857142857143,4.838571428571429,2.1428571428571432,51.142857142857146,0.1304285714285714,0.1685714285714286,0.1571428571428571,0.1457142857142857,93.57142857142856,2.6911428571428573,0.2892857142857142,0.3418571428571428,196.42857142857144,0.0798571428571428,2.0942857142857148,21.285714285714285,0.2618571428571428,367.57142857142856,14.585714285714287,0.6028571428571429
pancakes special dietary,349.0,8.9,1.4,73.9,0.0,0.0,6.0,0.037,0.0,0.0,0.0,172.0,3.27,0.209,0.37,99.0,0.137,3.05,47.0,0.578,596.0,25.1,1.19
pancakes whole wheat,276.0,10.65,4.0,50.2,0.0,1.4,33.0,0.1685,0.145,0.25,0.0,68.5,4.538,0.806,0.383,349.5,0.32,5.475,75.0,1.891,577.5,28.7,1.5
pancakes plain frozen,233.0,5.23,6.83,37.75,8.32,1.0,453.0,0.52,2.8,0.3,0.62,110.0,6.357,0.38,0.7,78.0,0.072,5.67,14.0,0.285,215.0,10.8,0.4
pie dutch apple,290.0,2.17,11.5,44.54,22.02,1.6,18.0,0.039,0.0,5.7,0.96,32.0,1.094,0.067,0.193,14.0,0.148,0.91,8.0,0.233,29.0,2.2,0.19
pie apple,246.33333333333331,2.0666666666666664,11.5,35.03333333333333,5.216666666666667,1.0666666666666669,24.0,0.036,0.0066666666666666,2.7000000000000006,0.5066666666666667,28.33333333333333,0.8719999999999999,0.0973333333333333,0.1033333333333333,9.666666666666666,0.0483333333333333,0.9266666666666667,7.0,0.1829999999999999,25.33333333333333,2.9333333333333336,0.17
pie banana cream,260.0,3.9,13.25,32.25,6.03,0.6499999999999999,78.0,0.084,0.2299999999999999,1.05,0.2,34.5,0.8815,0.1765,0.1205,74.0,0.0475,0.75,14.0,0.1295,129.5,7.0,0.405
pie blueberry,238.5,2.25,10.95,34.2,4.945,0.5,23.0,0.0355,0.005,1.7000000000000002,0.52,39.5,0.747,0.081,0.0815,7.5,0.0565,0.765,6.5,0.238,26.5,4.4,0.18
pie cherry,265.0,2.4,11.6,39.15,7.145,0.4,40.5,0.0375,0.005,0.95,0.38,40.5,0.738,0.077,0.0854999999999999,11.0,0.0584999999999999,1.165,8.5,0.17,29.5,4.5,0.19
pie chocolate creme,353.0,4.15,22.41,38.44,27.39,0.8,46.0,0.02,0.12,0.0,1.09,28.0,0.605,0.14,0.087,66.0,0.118,1.49,19.0,0.161,79.0,6.0,0.44
pie chocolate mousse,260.0,3.5,15.4,29.6,0.0,0.0,124.0,0.029,0.21,0.5,0.0,42.0,0.595,0.147,0.051,77.0,0.203,1.08,32.0,0.125,231.0,6.1,0.6
pie coconut cream,276.0,2.8,17.6,28.5,0.0,0.5,95.0,0.045,0.21,0.6,0.0,23.0,0.132,0.104,0.028,72.0,0.08,0.4,17.0,0.19,169.0,5.0,0.38
pie coconut creme,298.0,2.1,16.6,37.3,18.52,1.3,27.0,0.068,0.12,0.0,0.15,8.0,0.2,0.08,0.05,29.0,0.068,0.8,20.0,0.438,85.0,5.3,0.47
pie coconut custard,260.0,5.9,13.2,30.2,0.0,1.8,26.0,0.011,0.09,0.6,0.0,19.0,0.403,0.148,0.088,81.0,0.063,0.8,18.0,0.21,122.0,6.4,0.68
pie egg custard,210.0,5.5,11.6,20.8,11.58,1.6,57.0,0.048,0.43,0.6,0.94,20.0,0.292,0.208,0.039,80.0,0.024,0.58,11.0,0.06,112.0,7.1,0.52
pie fried pies,316.0,3.0,16.1,42.6,7.133333333333333,2.6,5.333333333333333,0.03,0.08,0.8666666666666667,0.5733333333333334,29.0,1.425,0.106,0.141,22.0,0.047,1.22,10.0,0.224,43.0,2.4,0.23
pie lemon meringue,276.5,2.65,10.8,43.150000000000006,11.93,0.6,47.0,0.0284999999999999,0.145,3.25,0.53,35.5,0.7965,0.184,0.09,34.0,0.0215,0.8049999999999999,10.5,0.094,73.5,7.3,0.385
pie mince,289.0,2.6,10.8,48.0,28.31,2.6,1.0,0.065,0.0,5.9,0.15,36.0,1.189,0.105,0.15,22.0,0.113,1.49,14.0,0.263,42.0,6.6,0.22
pie peach,224.0,1.9,10.0,32.9,16.23,0.8,10.0,0.023,0.0,0.9,0.94,46.0,0.2,0.033,0.061,8.0,0.053,0.5,6.0,0.152,22.0,1.3,0.09
pie pecan,409.5,4.7,19.445,55.905,12.59,1.05,66.5,0.049,0.145,0.1,0.4,38.5,1.0785,0.129,0.196,27.0,0.1975,1.205,24.0,0.711,88.5,9.5,0.945
pie pumpkin,223.5,4.2,9.525,30.615,9.44,0.9,437.0,0.055,0.2199999999999999,0.85,0.38,32.5,0.9445,0.1625,0.1345,79.0,0.107,1.085,16.5,0.2125,89.5,6.25,0.425
pie vanilla cream,278.0,4.8,14.4,32.6,12.68,0.6,83.0,0.049,0.3,0.5,0.45,37.0,0.984,0.216,0.139,90.0,0.039,1.02,13.0,0.128,104.0,9.5,0.53
pie crust cookie type,492.5,5.59,23.625,64.39,22.22,2.3,0.0,0.0595,0.0,0.0,1.82,102.5,3.1465,0.239,0.26,30.5,0.4965,3.45,31.5,1.56,118.5,2.55,1.675
pie crust cookie type,507.5,3.9,30.3,57.05,22.45,0.8,230.0,0.0435,0.055,0.05,2.67,66.0,2.1020000000000003,0.2005,0.1455,31.0,0.095,1.875,14.0,0.3155,71.0,6.800000000000001,0.35
pie crust deep dish,494.5,5.81,30.29,49.63,0.0,1.85,0.0,0.0435,0.0,0.0,1.315,127.5,2.6835,0.1365,0.245,21.5,0.0839999999999999,2.365,16.0,0.5045,72.5,4.75,0.49
pie crust refrigerated,475.5,3.1900000000000004,27.075000000000003,54.815,0.0,1.6,0.0,0.02,0.0,0.0,0.05,42.0,1.215,0.0445,0.1035,11.0,0.048,1.085,8.5,0.195,48.5,4.25,0.21
pie crust standard type,491.0,6.037142857142858,30.15142857142857,48.751428571428576,1.3214285714285714,1.9428571428571428,0.0,0.0475714285714285,0.0042857142857142,0.0,0.2271428571428571,101.28571428571428,2.5785714285714287,0.1795714285714285,0.2941428571428571,28.285714285714285,0.0801428571428571,2.23,14.857142857142858,0.346,72.0,13.914285714285713,0.4114285714285714
popovers dry mix,371.0,10.4,4.3,71.0,0.0,0.0,0.0,0.042,0.08,0.1,0.0,127.0,2.2095,0.0865,0.2655,32.0,0.1725,1.895,25.0,0.741,100.0,18.8,0.88
puff pastry frozen,554.5,7.35,38.3,45.400000000000006,0.745,1.5,0.0,0.02,0.0,0.0,0.545,105.5,3.984,0.2704999999999999,0.3605,10.0,0.1145,2.58,16.0,0.4915,60.0,24.35,0.535
sunshine cheez it,486.7619047619048,9.733333333333334,22.192857142857147,62.85952380952382,1.188095238095238,2.571428571428572,64.66666666666667,0.018095238095238,0.0,0.0,0.0,0.0,4.390476190476191,0.33,0.5395238095238096,54.23809523809524,0.0,4.0809523809523816,15.38095238095238,0.0,69.23809523809524,0.0,0.3404761904761904
